"cod_setor","situacao_setor","homens_soma","mulheres_soma","total","homens_percentual","mulheres_percentual","domicilio"
"250400905000094","1","189","146","335","56.417910447761194","43.5820895522388060","HOMEM"
"250400905000095","1","163","148","311","52.411575562700970","47.5884244372990300","HOMEM"
"250400905000096","1","157","85","242","64.876033057851250","35.1239669421487600","HOMEM"
"250400905000097","1","129","144","273","47.252747252747255","52.7472527472527450","MULHER"
"250400905000098","1","73","176","249","29.317269076305220","70.6827309236947800","MULHER"
"250400905000099","1","77","71","148","52.027027027027025","47.9729729729729750","HOMEM"
"250400905000100","1","60","101","161","37.267080745341616","62.7329192546583840","MULHER"
"250400905000101","1","162","142","304","53.289473684210530","46.7105263157894700","HOMEM"
"250400905000102","1","90","147","237","37.974683544303800","62.0253164556962000","MULHER"
"250400905000103","1","196","141","337","58.160237388724035","41.8397626112759650","HOMEM"
"250400905000104","1","110","97","207","53.140096618357490","46.8599033816425100","HOMEM"
"250400905000105","1","197","125","322","61.180124223602480","38.8198757763975200","HOMEM"
"250400905000106","1","158","106","264","59.848484848484850","40.1515151515151500","HOMEM"
"250400905000107","1","177","122","299","59.197324414715716","40.8026755852842840","HOMEM"
"250400905000108","1","191","113","304","62.828947368421055","37.1710526315789450","HOMEM"
"250400905000109","1","172","135","307","56.026058631921820","43.9739413680781800","HOMEM"
"250400905000110","1","121","85","206","58.737864077669904","41.2621359223300960","HOMEM"
"250400905000111","1","245","172","417","58.752997601918466","41.2470023980815340","HOMEM"
"250400905000112","1","121","49","170","71.176470588235290","28.8235294117647070","HOMEM"
"250400905000113","1","191","122","313","61.022364217252395","38.9776357827476050","HOMEM"
"250400905000114","1","57","35","92","61.956521739130440","38.0434782608695600","HOMEM"
"250400905000115","1","103","117","220","46.818181818181820","53.1818181818181800","MULHER"
"250400905000116","1","147","113","260","56.538461538461540","43.4615384615384600","HOMEM"
"250400905000117","1","97","164","261","37.164750957854410","62.8352490421455900","MULHER"
"250400905000118","1","177","127","304","58.223684210526315","41.7763157894736850","HOMEM"
"250400905000119","1","80","146","226","35.398230088495570","64.6017699115044200","MULHER"
"250400905000120","1","160","125","285","56.140350877192980","43.8596491228070200","HOMEM"
"250400905000121","1","117","118","235","49.787234042553195","50.2127659574468050","MULHER"
"250400905000122","1","156","108","264","59.090909090909090","40.9090909090909100","HOMEM"
"250400905000123","1","182","108","290","62.758620689655174","37.2413793103448260","HOMEM"
"250400905000124","1","180","132","312","57.692307692307690","42.3076923076923100","HOMEM"
"250400905000125","1","144","109","253","56.916996047430830","43.0830039525691700","HOMEM"
"250400905000126","1","99","132","231","42.857142857142854","57.1428571428571460","MULHER"
"250400905000127","1","146","131","277","52.707581227436826","47.2924187725631740","HOMEM"
"250400905000128","1","181","141","322","56.211180124223600","43.7888198757764000","HOMEM"
"250400905000129","1","138","126","264","52.272727272727270","47.7272727272727300","HOMEM"
"250400905000130","1","144","117","261","55.172413793103445","44.8275862068965550","HOMEM"
"250400905000131","1","166","80","246","67.479674796747970","32.5203252032520350","HOMEM"
"250400905000132","1","181","75","256","70.703125000000000","29.2968750000000000","HOMEM"
"250400905000133","1","197","72","269","73.234200743494430","26.7657992565055770","HOMEM"
"250400905000134","1","201","110","311","64.630225080385860","35.3697749196141440","HOMEM"
"250400905000135","1","133","124","257","51.750972762645915","48.2490272373540850","HOMEM"
"250400905000136","1","151","137","288","52.430555555555560","47.5694444444444400","HOMEM"
"250400905000137","1","73","182","255","28.627450980392158","71.3725490196078500","MULHER"
"250400905000138","1","87","214","301","28.903654485049834","71.0963455149501700","MULHER"
"250400905000139","1","218","104","322","67.701863354037270","32.2981366459627350","HOMEM"
"250400905000140","1","259","243","502","51.593625498007970","48.4063745019920300","HOMEM"
"250400905000141","1","237","79","316","75.000000000000000","25.0000000000000000","HOMEM"
"250400905000142","1","215","115","330","65.151515151515160","34.8484848484848500","HOMEM"
"250400905000143","1","93","53","146","63.698630136986300","36.3013698630137000","HOMEM"
"250400905000144","1","205","120","325","63.076923076923080","36.9230769230769200","HOMEM"
"250400905000145","1","200","101","301","66.445182724252490","33.5548172757475100","HOMEM"
"250400905000146","1","184","125","309","59.546925566343040","40.4530744336569600","HOMEM"
"250400905000147","1","152","78","230","66.086956521739130","33.9130434782608700","HOMEM"
"250400905000148","1","70","166","236","29.661016949152543","70.3389830508474600","MULHER"
"250400905000149","1","156","123","279","55.913978494623656","44.0860215053763440","HOMEM"
"250400905000150","1","122","123","245","49.795918367346935","50.2040816326530650","MULHER"
"250400905000151","1","146","114","260","56.153846153846150","43.8461538461538500","HOMEM"
"250400905000152","1","172","113","285","60.350877192982460","39.6491228070175400","HOMEM"
"250400905000153","1","76","207","283","26.855123674911660","73.1448763250883300","MULHER"
"250400905000154","1","123","112","235","52.340425531914896","47.6595744680851040","HOMEM"
"250400905000155","1","176","109","285","61.754385964912280","38.2456140350877200","HOMEM"
"250400905000156","1","144","103","247","58.299595141700410","41.7004048582995900","HOMEM"
"250400905000158","1","7","2","9","77.777777777777770","22.2222222222222200","HOMEM"
"250400905000159","1","87","25","112","77.678571428571430","22.3214285714285730","HOMEM"
"250400905000160","1","201","115","316","63.607594936708864","36.3924050632911360","HOMEM"
"250400905000161","1","162","105","267","60.674157303370784","39.3258426966292160","HOMEM"
"250400905000162","1","182","166","348","52.298850574712645","47.7011494252873550","HOMEM"
"250400905000163","1","195","141","336","58.035714285714285","41.9642857142857150","HOMEM"
"250400905000164","1","131","93","224","58.482142857142854","41.5178571428571460","HOMEM"
"250400905000165","1","153","190","343","44.606413994169095","55.3935860058309050","MULHER"
"250400905000166","1","102","105","207","49.275362318840580","50.7246376811594200","MULHER"
"250400905000167","1","69","74","143","48.251748251748250","51.7482517482517500","MULHER"
"250400905000168","1","110","67","177","62.146892655367230","37.8531073446327700","HOMEM"
"250400905000169","1","196","132","328","59.756097560975610","40.2439024390243900","HOMEM"
"250400905000170","1","116","167","283","40.989399293286220","59.0106007067137800","MULHER"
"250400905000171","1","214","98","312","68.589743589743590","31.4102564102564100","HOMEM"
"250400905000172","1","266","110","376","70.744680851063830","29.2553191489361700","HOMEM"
"250400905000173","1","177","169","346","51.156069364161850","48.8439306358381500","HOMEM"
"250400905000174","1","91","62","153","59.477124183006540","40.5228758169934600","HOMEM"
"250400905000175","1","144","79","223","64.573991031390140","35.4260089686098640","HOMEM"
"250400905000176","1","165","157","322","51.242236024844720","48.7577639751552800","HOMEM"
"250400905000177","1","226","108","334","67.664670658682640","32.3353293413173700","HOMEM"
"250400905000178","1","212","135","347","61.095100864553320","38.9048991354466800","HOMEM"
"250400905000179","1","153","125","278","55.035971223021580","44.9640287769784200","HOMEM"
"250400905000180","1","75","228","303","24.752475247524753","75.2475247524752400","MULHER"
"250400905000181","1","82","245","327","25.076452599388380","74.9235474006116200","MULHER"
"250400905000182","1","312","242","554","56.317689530685920","43.6823104693140800","HOMEM"
"250400905000183","1","195","51","246","79.268292682926830","20.7317073170731700","HOMEM"
"250400905000184","1","116","90","206","56.310679611650485","43.6893203883495150","HOMEM"
"250400905000185","1","275","106","381","72.178477690288720","27.8215223097112880","HOMEM"
"250400905000186","1","207","83","290","71.379310344827590","28.6206896551724130","HOMEM"
"250400905000187","1","79","103","182","43.406593406593410","56.5934065934065900","MULHER"
"250400905000188","1","127","67","194","65.463917525773200","34.5360824742268000","HOMEM"
"250400905000189","1","125","98","223","56.053811659192824","43.9461883408071760","HOMEM"
"250400905000190","1","84","226","310","27.096774193548388","72.9032258064516200","MULHER"
"250400905000191","1","116","110","226","51.327433628318590","48.6725663716814100","HOMEM"
"250400905000192","1","115","169","284","40.492957746478870","59.5070422535211300","MULHER"
"250400905000193","1","187","122","309","60.517799352750810","39.4822006472491900","HOMEM"
"250400905000194","1","193","108","301","64.119601328903660","35.8803986710963440","HOMEM"
"250400905000195","1","27","31","58","46.551724137931030","53.4482758620689700","MULHER"
"250400905000196","1","186","110","296","62.837837837837840","37.1621621621621600","HOMEM"
"250400905000197","1","135","144","279","48.387096774193550","51.6129032258064500","MULHER"
"250400905000198","1","259","181","440","58.863636363636370","41.1363636363636300","HOMEM"
"250400905000199","1","96","63","159","60.377358490566040","39.6226415094339600","HOMEM"
"250400905000200","1","120","76","196","61.224489795918366","38.7755102040816340","HOMEM"
"250400905000201","1","111","30","141","78.723404255319150","21.2765957446808500","HOMEM"
"250400905000202","1","106","34","140","75.714285714285710","24.2857142857142850","HOMEM"
"250400905000203","1","203","108","311","65.273311897106110","34.7266881028938900","HOMEM"
"250400905000204","1","225","127","352","63.920454545454550","36.0795454545454500","HOMEM"
"250400905000205","1","164","77","241","68.049792531120330","31.9502074688796700","HOMEM"
"250400905000206","1","204","86","290","70.344827586206890","29.6551724137931030","HOMEM"
"250400905000207","1","256","127","383","66.840731070496090","33.1592689295039200","HOMEM"
"250400905000208","1","108","45","153","70.588235294117650","29.4117647058823500","HOMEM"
"250400905000209","1","108","78","186","58.064516129032256","41.9354838709677440","HOMEM"
"250400905000210","1","148","41","189","78.306878306878300","21.6931216931216930","HOMEM"
"250400905000211","1","37","54","91","40.659340659340660","59.3406593406593400","MULHER"
"250400905000212","1","72","262","334","21.556886227544910","78.4431137724550900","MULHER"
"250400905000213","1","136","65","201","67.661691542288550","32.3383084577114400","HOMEM"
"250400905000214","1","135","209","344","39.244186046511630","60.7558139534883700","MULHER"
"250400905000215","1","194","51","245","79.183673469387760","20.8163265306122440","HOMEM"
"250400905000216","1","138","105","243","56.790123456790130","43.2098765432098700","HOMEM"
"250400905000217","1","187","102","289","64.705882352941170","35.2941176470588260","HOMEM"
"250400905000218","1","151","95","246","61.382113821138210","38.6178861788617900","HOMEM"
"250400905000219","1","54","54","108","50.000000000000000","50.0000000000000000","IGUAL"
"250400905000220","1","130","34","164","79.268292682926830","20.7317073170731700","HOMEM"
"250400905000221","1","224","117","341","65.689149560117300","34.3108504398827000","HOMEM"
"250400905000222","1","94","49","143","65.734265734265730","34.2657342657342700","HOMEM"
"250400905000223","1","135","53","188","71.808510638297880","28.1914893617021300","HOMEM"
"250400905000224","1","135","60","195","69.230769230769230","30.7692307692307700","HOMEM"
"250400905000225","1","100","73","173","57.803468208092480","42.1965317919075200","HOMEM"
"250400905000226","1","201","115","316","63.607594936708864","36.3924050632911360","HOMEM"
"250400905000227","1","255","125","380","67.105263157894740","32.8947368421052600","HOMEM"
"250400905000228","1","180","116","296","60.810810810810814","39.1891891891891860","HOMEM"
"250400905000229","1","88","66","154","57.142857142857146","42.8571428571428540","HOMEM"
"250400905000230","1","86","24","110","78.181818181818190","21.8181818181818170","HOMEM"
"250400905000231","1","167","108","275","60.727272727272730","39.2727272727272700","HOMEM"
"250400905000232","1","86","149","235","36.595744680851060","63.4042553191489400","MULHER"
"250400905000233","1","46","16","62","74.193548387096770","25.8064516129032240","HOMEM"
"250400905000234","1","217","113","330","65.757575757575750","34.2424242424242400","HOMEM"
"250400905000235","1","148","111","259","57.142857142857146","42.8571428571428540","HOMEM"
"250400905000236","1","57","31","88","64.772727272727270","35.2272727272727300","HOMEM"
